CCTV,#genre#
南和影视频道,https://jwcdnqx.hebyun.com.cn/live/NHTV2/1500k/tzwj_video.m3u8
清河新闻综合,https://jwcdnqx.hebyun.com.cn/live/qinghe/1500k/tzwj_video.m3u8
清河新闻综合,https://jwliveqxzb.hebyun.com.cn/qinghe/qinghe.m3u8
清河经济综艺,https://jwcdnqx.hebyun.com.cn/live/qinghe1/1500k/tzwj_video.m3u8
清河经济综艺,https://jwliveqxzb.hebyun.com.cn/qinghe1/qinghe1.m3u8
黄骅一套,http://play-a2.quklive.com/live/1677666138089120.m3u8
河间一套,http://play-a2.quklive.com/live/1706494902086158.m3u8
南皮综合,https://jwcdnqx.hebyun.com.cn/live/npdspd/1500k/tzwj_video.m3u8
青县新闻,https://jwliveqxzb.hebyun.com.cn/qxtvlive1/qxtvlive1.m3u8
青县新闻,https://jwcdnqx.hebyun.com.cn/live/qxtvlive1/1500k/tzwj_video.m3u8
任丘综合,https://jwcdnqx.hebyun.com.cn/live/rqtv1/1500k/tzwj_video.m3u8
任丘文娱,https://jwcdnqx.hebyun.com.cn/live/rqtv2/1500k/tzwj_video.m3u8
肃宁一套,http://jwplay.hebyun.com.cn/live/sndst01/1500k/tzwj_video.m3u8
定州新闻综合,https://jwliveqxzb.hebyun.com.cn/xxzhpd/xxzhpd.m3u8
定州新闻综合,https://jwcdnqx.hebyun.com.cn/live/xxzhpd/1500k/tzwj_video.m3u8
定州生活频道,https://jwliveqxzb.hebyun.com.cn/shpd/shpd.m3u8
定州生活频道,https://jwcdnqx.hebyun.com.cn/live/shpd/1500k/tzwj_video.m3u8
定州国学影视,https://jwliveqxzb.hebyun.com.cn/yspd/yspd.m3u8
定州国学影视,https://jwcdnqx.hebyun.com.cn/live/yspd/1500k/tzwj_video.m3u8
涞水新闻频道,https://jwliveqxzb.hebyun.com.cn/lsdst/lsdst.m3u8
涞水新闻频道,https://jwcdnqx.hebyun.com.cn/live/lsdst/1500k/tzwj_video.m3u8
涞源综合频道,http://jwcdnqx.hebyun.com.cn/live/jiyunlaiyuan/1500k/tzwj_video.m3u8
清苑新闻频道,https://jwcdnqx.hebyun.com.cn/live/qyxwpd/1500k/tzwj_video.m3u8
清苑生活频道,https://jwcdnqx.hebyun.com.cn/live/qyshpd/1500k/tzwj_video.m3u8
望都综合频道,https://jwcdnqx.hebyun.com.cn/live/wddst/1500k/tzwj_video.m3u8
徐水综合频道,https://jwliveqxzb.hebyun.com.cn/jiyunxushui123/jiyunxushui123.m3u8
徐水综合频道,https://jwcdnqx.hebyun.com.cn/live/jiyunxushui123/1500k/tzwj_video.m3u8
丰宁综合频道,https://jwliveqxzb.hebyun.com.cn/fengningzonghe/fengningzonghe.m3u8
丰宁综合频道,https://jwcdnqx.hebyun.com.cn/live/fengningzonghe/1500k/tzwj_video.m3u8
丰宁娱乐频道,https://jwcdnqx.hebyun.com.cn/live/fengningyulepindao/1500k/tzwj_video.m3u8
隆化综合频道,http://play-a2.quklive.com/live/1665982268869106.m3u8
滦平新闻频道,http://jwplay.hebyun.com.cn/live/LPTV001/1500k/tzwj_video.m3u8
平泉综合频道,https://jwliveqxzb.hebyun.com.cn/pqzh/pqzh.m3u8
平泉综合频道,https://jwcdnqx.hebyun.com.cn/live/pqzh/1500k/tzwj_video.m3u8
平泉影视频道,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
平泉影视频道,https://jwcdnqx.hebyun.com.cn/live/pqys/1500k/tzwj_video.m3u8
双滦新闻频道,https://jwcdnqx.hebyun.com.cn/live/slxw/1500k/tzwj_video.m3u8
双滦影视频道,https://jwcdnqx.hebyun.com.cn/live/slys/1500k/tzwj_video.m3u8
围场综合频道,https://jwcdnqx.hebyun.com.cn/live/wczhpd/1500k/tzwj_video.m3u8
兴隆综合频道,https://jwcdnqx.hebyun.com.cn/live/xlzh/1500k/tzwj_video.m3u8
兴隆影视频道,https://jwcdnqx.hebyun.com.cn/live/xlys/1500k/tzwj_video.m3u8

河北综合广播,https://radio.pull.hebtv.com/live/hebzh.m3u8
河北新闻广播,https://radio.pull.hebtv.com/live/hebxw.m3u8
河北经济广播,https://radio.pull.hebtv.com/live/hebjj.m3u8
河北交通广播,https://radio.pull.hebtv.com/live/hebjt.m3u8
河北文艺广播,https://radio.pull.hebtv.com/live/hebwy.m3u8
河北生活广播,https://radio.pull.hebtv.com/live/hebshzx.m3u8
河北音乐广播,https://radio.pull.hebtv.com/live/hebyy.m3u8
河北农民广播,https://radio.pull.hebtv.com/live/hebnczx.m3u8
河北旅游文化广播,https://radio.pull.hebtv.com/live/hebly.m3u8

山西,#genre#
山西卫视,http://liveflash.sxrtv.com/live/sxwshd.m3u8?sub_m3u8=true&edge_slice=true
山西经济与科技,http://liveflash.sxrtv.com/live/sxfinance.m3u8?sub_m3u8=true&edge_slice=true
山西社会与法治,http://liveflash.sxrtv.com/live/sxedu.m3u8?sub_m3u8=true&edge_slice=true
山西文体生活,http://liveflash.sxrtv.com/live/sxpublic.m3u8?sub_m3u8=true&edge_slice=true
山西影视,http://liveflash.sxrtv.com/live/sxfilm.m3u8?sub_m3u8=true&edge_slice=true
山西黄河,http://liveflash.sxrtv.com/live/huanghe.m3u8?sub_m3u8=true&edge_slice=true
山西卫视,http://live.cooltv.top/tv/tide.php?id=sxiws2
山西经济,http://live.cooltv.top/tv/cutv.php?id=sxjj
山西经济,http://live.cooltv.top/tv/tide.php?id=sxjj
山西社会与法治,http://live.cooltv.top/tv/cutv.php?id=sxkj
山西社会与法治,http://live.cooltv.top/tv/tide.php?id=sxshfz
山西文体生活,http://live.cooltv.top/tv/tide.php?id=sxwtsh
山西文体生活,http://live.cooltv.top/tv/cutv.php?id=sxgg
山西影视,http://live.cooltv.top/tv/cutv.php?id=sxys
山西影视,http://live.cooltv.top/tv/tide.php?id=sxys
山西黄河,http://live.cooltv.top/tv/cutv.php?id=sxhh
吉县新闻综合,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8
吉县新闻综合,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8?zshanxd
定襄综合,http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8?zshanxd
晋中新闻,http://jzlive.jztvnews.com:83/live/mount_for_ts/jzzh.m3u8?zshanxd
晋中新闻,http://jzlive.jztvnews.com:90/live/jzzh.m3u8?zshanxd
晋中公共,http://jzlive.jztvnews.com:90/live/jzgg.m3u8
武乡新闻综合,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8
汾西综合,https://qmmqvzoz.live.sxmty.com/live/hls/f24f8a390c084386a564074c9260100c/be3fdf07606145739ab2c4b80fe0136a.m3u8?zshanxd
潞城新闻综合,http://59.48.42.6:62204/lucheng.m3u8
潞城新闻综合,http://59.48.42.6:62204/lucheng.m3u8?zshanxd
灵石新闻综合,https://live-stream.lsxrmtzx.com/live/video.m3u8?zshanxd
襄垣电视,http://video.xyxrmt.com/lsdream/2MAgsgb/1000/live.m3u8?zshanxd
运城公共,http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8
运城公共,http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8?zshanxd
运城新闻综合,http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8
运城新闻综合,http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8?zshanxd
运城盐湖频道,http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8
运城盐湖频道,http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8?zshanxd
长子综合,http://zzlive.zzc-media.com:8092/live/xwzh.m3u8
长子综合,http://zzlive.zzc-media.com:8092/live/xwzh.m3u8?zshanxd
长子综合,rtmp://zzlive.zzc-media.com/live/xwzh
晋城新闻,http://live.jinnews.com.cn/xwzh/sd/live.m3u8
晋城文化生活,http://live.jinnews.com.cn/ggpd/sd/live.m3u8
临汾综合,http://live1.lfgdw.cn/lfj/lfj.m3u8?auth_key=1737100271-0-0-21bba4007a396277aae39d96a71150c7
临汾公共,http://live2.lfgdw.cn/lfj2/lfj2.m3u8?auth_key=1737100315-0-0-d9f305436c8d56cd2015d6935d9bb6e0
临汾科教,http://live.lfgdw.cn/lfj3/lfj3.m3u8?auth_key=1737526481-0-0-be06f75904e895e6e6e956a60a61476d
离石综合频道,http://p2bj.vzan.com/slowlive/409432888792717927/live.m3u8
孝义新闻综合,http://sxxydb.chinashadt.com:2036/live/stream:xy1.stream/playlist.m3u8
壶关电视台,http://zmjp3jin.live.sxmty.com/live/hls/268fe96f955d496db37fb10bb887cda9/fc196029d289449ea524a94a95379a0d.m3u8
黎城综合频道,http://111.53.96.67:8081/live/1/index.m3u8
屯留综合频道,https://f3jok3az.live.sxmty.com/live/hls/ebaa2bf2e7f94dc79d4e642ac76d2415/0d97361a940348729fbd0ee3f4eb9e47.m3u8
武乡新闻综合,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8
襄垣电视,http://video.xyxrmt.com/lsdream/2MAgsgb/1000/live.m3u8
古交综合,http://pili-live-hls.189.i2863.com/i2863-189/live_189_170656.m3u8
娄烦综合,https://d2lp2ch2.live.sxmty.com/live/hls/dd05b3d63074444abe815913a24d3a35/4c59b61fb67f4a45b7fa1f8416b9fffb-1.m3u8
怀仁综合频道,http://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc.m3u8
平鲁综合频道,https://stream.icelook.cn/790d0a0f38c07f31/6728300245723120644_1609747594.m3u8?auth_key=1893456000-0-0-0cc4be5653a88cdb748a4543643d0fdb
潞城新闻综合,http://59.48.42.6:62204/lucheng.m3u8
平遥新闻综合,https://tntgjhjb.live.sxmty.com/live/hls/3a4585ac11ec4e1bb07b419101b370c3/baf63e2b313440c2a25d7859f9b73b05-1.m3u8
古县综合,https://l2fpdktp.live.sxmty.com/live/hls/e4c3b363cc4549788e2d983f403e07db/d99ce1eb686e41b9afc888110bd95aa7.m3u8
吉县新闻综合,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8
隰县新闻综合,https://fpsfgptf.live.sxmty.com/live/hls/b41fb247f68048f893a7a1d320044ce8/790f46c0807048bf82894eaf4c88ccdb.m3u8
翼城综合,http://live.aiyicheng.com.cn/channel1/sd/live.m3u8
灵石新闻综合,https://live-stream.lsxrmtzx.com/live/video.m3u8
太谷新闻综合,https://p2.vzan.com/slowlive/596867413819827251/live.m3u8?zbid=1725814272&tpid=1516989100&type=0
万荣综合频道,http://60.222.246.220:19433/hls1.m3u8
闻喜综合频道,https://www.wxhcgbds.com:8081/channelTv/WXTV_1.m3u8
闻喜综合频道,https://www.wxhcgbds.com:8081/channelTv/WXTV_1.flv
盂县综合频道,https://stream.icelook.cn/7e0d542d2fa63dc5/6805067973364024324_1623030764.m3u8?auth_key=1893456000-0-0-ebaa15bb707464bcad281300c68ba081
定襄综合,http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8
宁武综合,https://fvsln5ps.live.sxmty.com/live/hls/7922d2cdc4734bb3921826418cfa992d/cd7756e2135a48758e73017d502d8ec1-1.m3u8
五台综合,https://568slnjf.live.sxmty.com/live/hls/90c8b2efeb164cc0a6c2409eed668d6b/f77cbb89ec57435b9ba4c47589c16e4f-1.m3u8
原平综合,http://xkmspyxn.live.sxmty.com/live/hls/65072fcc05414062bf02088d2a2a77b2/9da977614b044ef59d11779e997a12f8-1.m3u8
高平综合频道,http://live.gprmt.cn/gpnews/hd/live.m3u8
左云电视台,https://wu31afbh.live.sxmty.com/live/hls/c5a0ebd3e73b4c4cbc91ea3b9abf1f54/51859030f2384070bf5bedce43126f6b-1.m3u8

内蒙古,#genre#
内蒙古卫视,https://livestream-bt.nmtv.cn/nmtv/2314general.m3u8?txSecret=dc348a27bd36fe1bd63562af5e7269ea&txTime=771EF880
内蒙古新闻综合,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=173f71025a2de64458989cfb281a0a37&txTime=771E8800
内蒙古文体娱乐,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=82ed51a2a4cbf85b62fec8ef2bfe4529&txTime=771E8800
内蒙古经济生活,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=8e4b7cf6a2c8a75f74aef1a8a07cef43&txTime=771E8800
内蒙古农牧,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=b5e44fcd9473993661f17746112ad1b7&txTime=771E8800
内蒙古少儿,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=ff5a1fd70ea228ee35b0d29895f37c56&txTime=771E8800
内蒙古蒙语,https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=e2b255285dd119a92c8aa5cdf00f8b84&txTime=771EF880
内蒙古文化频道,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=2250268a1d326dbbc4cbf0ba32649ca5&txTime=771E8800
内蒙古足球频道,http://nmglive.imfc.cn/5n1r1c/182396.m3u8
包头新闻综合,http://live.btgdt.com/channels/btgd/xwzh/m3u8:500k/live.m3u8
包头新闻综合,http://live.btgdt.com/channels/btgd/xwzh/m3u8:500k/live
包头新闻综合,http://1.180.41.54/channels/btgd/xwzh/m3u8:500k/live.m3u8
包头新闻综合,http://1.180.41.54/channels/btgd/xwzh/flv:500k/live
包头生活服务,http://live.btgdt.com/channels/btgd/shfw/m3u8:500k/live.m3u8
包头生活服务,http://live.btgdt.com/channels/btgd/shfw/m3u8:500k/live
包头生活服务,http://1.180.41.54/channels/btgd/shfw/m3u8:500k/live.m3u8
包头生活服务,http://1.180.41.54/channels/btgd/shfw/flv:500k/live
包头经济频道,http://live.btgdt.com/channels/btgd/jjpd/m3u8:500k/live.m3u8
包头经济频道,http://live.btgdt.com/channels/btgd/jjpd/m3u8:500k/live
包头经济频道,http://1.180.41.54/channels/btgd/jjpd/m3u8:500k/live.m3u8
包头经济频道,http://1.180.41.54/channels/btgd/jjpd/flv:500k/live
通辽新闻综合,https://live.tongliaowang.com/video/a2aef6ea659c.m3u8
通辽蒙语综合,https://live.tongliaowang.com/video/f7418cec973d.m3u8
通辽城市服务,https://live.tongliaowang.com/video/4313e1e3d9db.m3u8
乌兰察布新闻综合,https://pluslive.wrbtv.cn/xwzhpd/sd/live.m3u8
乌兰察布经济生活,https://pluslive.wrbtv.cn/jjshpd/sd/live.m3u8
乌兰察布生活频道,https://pluslive.wrbtv.cn/shpd/sd/live.m3u8
乌海新闻综合,http://live.wuhainews.org.cn/xwzh/sd/live.m3u8
乌海都市生活,http://live.wuhainews.org.cn/dssh/sd/live.m3u8
元宝山综合,http://l2yx82zv.live2.danghongyun.com/live/hls/8be0890a1b0c4d7aaf80b51ea8646682/5a8988f5ecc64986a19aa9b6b3a052a6.m3u8
鄂温克电视台,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live169742765819039.m3u8

绿野之声可视广播,https://livestream-bt.nmtv.cn/nmtv/1902718general.m3u8?txSecret=da60c1d721ccbdf2e007d828e5419dd3&txTime=681B8380
经济生活可视广播,https://livestream-bt.nmtv.cn/nmtv/1902697general.m3u8?txSecret=df99476af5a7c402b5d5654c59671027&txTime=6824BE00
内蒙古新闻广播,https://livestream-bt.nmtv.cn/nmtv/2304general.m3u8?txSecret=5314616c5573722450d797a5b118e9bc&txTime=76FA0E80
内蒙古经济生活广播,https://livestream-bt.nmtv.cn/nmtv/2306general.m3u8?txSecret=a4b05b36ffc05f74af8a60b0d37000cb&txTime=76FA0E80
内蒙古交通之声,https://livestream-bt.nmtv.cn/nmtv/2307general.m3u8?txSecret=4495e2d8e54808b19229c6b127b54bee&txTime=76FA0E80
内蒙古音乐之声,https://livestream-bt.nmtv.cn/nmtv/2308general.m3u8?txSecret=eaf43323665c4bb312fd5b280884114e&txTime=76FA0E80
内蒙古新闻综合广播,https://livestream-bt.nmtv.cn/nmtv/2305general.m3u8?txSecret=a2a517b843dea9880cad13e84c52996c&txTime=76FA0E80
内蒙古农村牧区广播,https://livestream-bt.nmtv.cn/nmtv/2312general.m3u8?txSecret=0ab012a8927d11a0c53e8abe731a1be2&txTime=76FA0E80
内蒙古评书曲艺广播,https://livestream-bt.nmtv.cn/nmtv/2311general.m3u8?txSecret=847d9436e51aede1355a52e4ce8852a5&txTime=76FA0E80
内蒙古草原之声,https://livestream-bt.nmtv.cn/nmtv/2309general.m3u8?txSecret=ff5c74b248fc2f2316c36ef8ba716d7a&txTime=76FA0E80
内蒙古蒙古语广播,https://livestream-bt.nmtv.cn/nmtv/2310general.m3u8?txSecret=08ea39b35863fe13c5ccf069af6b8a4e&txTime=76FA0E80

辽宁,#genre#
辽宁卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8$黑龙移动
大洼综合频道,https://cp.dawawg.com/live/dawatv/hls.m3u8

吉林,#genre#
吉林卫视,https://hls.avap.jilintv.cn/zqvk7vpj/channel/0533b55e42354f4f802bdec78e26b571/index.m3u8?k=3b45790682cb768060680ab1a13e2e29&t=1720368209
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8
吉林都市,https://hls.avap.jilintv.cn/zqvk7vpj/channel/0533b55e42354f4f802bdec78e26b571/index.m3u8?k=3b45790682cb768060680ab1a13e2e29&t=1720368209
吉林生活,https://hls.avap.jilintv.cn/zqvk7vpj/channel/0533b55e42354f4f802bdec78e26b571/index.m3u8?k=3b45790682cb768060680ab1a13e2e29&t=1720368209
吉林影视,https://hls.avap.jilintv.cn/zqvk7vpj/channel/0533b55e42354f4f802bdec78e26b571/index.m3u8?k=3b45790682cb768060680ab1a13e2e29&t=1720368209
吉林乡村,https://hls.avap.jilintv.cn/zqvk7vpj/channel/0533b55e42354f4f802bdec78e26b571/index.m3u8?k=3b45790682cb768060680ab1a13e2e29&t=1720368209
吉林公共,https://hls.avap.jilintv.cn/zqvk7vpj/channel/0533b55e42354f4f802bdec78e26b571/index.m3u8?k=3b45790682cb768060680ab1a13e2e29&t=1720368209
吉林综艺,https://hls.avap.jilintv.cn/zqvk7vpj/channel/0533b55e42354f4f802bdec78e26b571/index.m3u8?k=3b45790682cb768060680ab1a13e2e29&t=1720368209
吉林东北戏曲,http://biaozhun114.com/tv/jlntv.php?id=dbxq

//01长春市（南关区、宽城区、朝阳区、二道区、绿园区、双阳区、九台区、公主岭市 | 榆树市、德惠市 |  农安县）
长春双阳综合,http://stream11.jlntv.cn/shuangyang/playlist.m3u8
长春九台区,http://stream10.jlntv.cn/jiutaitv/playlist.m3u8
长春公主岭综合,http://stream5.jlntv.cn/gzl/playlist.m3u8
长春德惠综合,http://stream11.jlntv.cn/dehuitv/playlist.m3u8
长春农安综合,http://biaozhun114.com/tv/jlntv.php?id=ccnazh

//02吉林市（昌邑区、龙潭区、船营区、丰满区 | 蛟河市、桦甸市、舒兰市、磐石市 |  永吉县）
吉林桦甸综合,http://stream10.jlntv.cn/huadian/playlist.m3u8
吉林舒兰综合,http://stream8.jlntv.cn/shulan/playlist.m3u8
吉林磐石综合,http://stream5.jlntv.cn/ps/playlist.m3u8
吉林永吉综合,http://stream10.jlntv.cn/yongji/playlist.m3u8

//03通化市（东昌区、二道江区 | 集安市、梅河口市 | 通化县、辉南县、柳河县）
通化新闻综合,http://biaozhun114.com/tv/jlntv.php?id=thxwzh
通化集安综合,http://biaozhun114.com/tv/jlntv.php?id=thjazh
通化梅河口综合,http://biaozhun114.com/tv/jlntv.php?id=thmhkzh
通化通化县综合,http://stream5.jlntv.cn/thx/playlist.m3u8
通化辉南综合,http://stream5.jlntv.cn/hn/playlist.m3u8
通化柳河综合,http://stream5.jlntv.cn/lh/playlist.m3u8

//04白山市（浑江区、江源区 | 临江市 | 抚松县、靖宇县、长白朝鲜族自治县）
白山综合,http://biaozhun114.com/tv/jlntv.php?id=bszh
白山长白新闻综合,http://biaozhun114.com/tv/jlntv.php?id=bscbxwzh
白山江源综合,http://stream10.jlntv.cn/jiangyuantv/playlist.m3u8
白山临江综合,http://stream8.jlntv.cn/linjiang/playlist.m3u8
白山抚松综合,http://stream8.jlntv.cn/fs/playlist.m3u8
白山靖宇综合,http://stream8.jlntv.cn/jytv/playlist.m3u8

//05辽源市（龙山区、西安区 | 东丰县、东辽县）
辽源新闻综合,http://biaozhun114.com/tv/jlntv.php?id=lyxwzh
辽源东丰综合,http://stream5.jlntv.cn/df/playlist.m3u8
辽源东辽综合,http://stream5.jlntv.cn/dl/playlist.m3u8

//06四平市（铁西区、铁东区 |   双辽市 | 梨树县、伊通满族自治县）
四平综合,http://biaozhun114.com/tv/jlntv.php?id=spzh
四平双辽综合,http://stream5.jlntv.cn/sl/playlist.m3u8
四平梨树新闻,http://stream6.jlntv.cn/ls/playlist.m3u8
四平伊通综合,http://stream6.jlntv.cn/yt/playlist.m3u8

//07白城市（洮北区 |洮南市、大安市 |镇赉县、通榆县）
白城新闻综合,http://biaozhun114.com/tv/jlntv.php?id=bcxwzh
白城洮南综合,http://stream5.jlntv.cn/tn/playlist.m3u8
白城大安新闻综合,http://stream6.jlntv.cn/da/playlist.m3u8
白城镇赉综合,http://stream6.jlntv.cn/zl/playlist.m3u8
白城通榆综合,http://stream6.jlntv.cn/ty/playlist.m3u8

//08松原市（宁江区 | 扶余市 |长岭县、乾安县、前郭尔罗斯蒙古族自治县）
松原综合,http://biaozhun114.com/tv/jlntv.php?id=syzh
松原公共,http://biaozhun114.com/tv/jlntv.php?id=sygg
松原扶余综合,http://stream6.jlntv.cn/fy/playlist.m3u8
松原乾安综合,http://stream6.jlntv.cn/qa/playlist.m3u8
松原前郭综合,http://biaozhun114.com/tv/jlntv.php?id=syqgzh

//09延边州（延吉市、图们市、敦化市、珲春市、龙井市、和龙市|  汪清县、安图县）
延边-1,http://live.ybtvyun.com/video/s10016-af95004b6d1a/index.m3u8$延边云
延边-2,http://live.ybtvyun.com/video/s10006-04819ee234a7/index.m3u8$延边云
延边朝鲜语综合,http://live.ybtvyun.com/video/s10006-b571c289a478/index.m3u8$延边云
延边汉语综合,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8$延边云
延边延吉综合,http://stream6.jlntv.cn/yj/playlist.m3u8
延边图们TV1,http://stream6.jlntv.cn/tm/playlist.m3u8
延边敦化一套,http://stream8.jlntv.cn/dhtv/playlist.m3u8
延边珲春电视台,http://stream8.jlntv.cn/hctv/playlist.m3u8
延边龙井综合,http://stream8.jlntv.cn/ljtv/playlist.m3u8
延边汪清综合,http://stream5.jlntv.cn/wq/playlist.m3u8

延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
延边-0,http://live.ybtvyun.com/video/s10016-af95004b6d1a/index.m3u8
延边-1,http://live.ybtvyun.com/video/s10006-b571c289a478/index.m3u8
延边-1,http://live.ybtvyun.com/video/s10016-19a16c47eb99/index.m3u8
延边-2,http://live.ybtvyun.com/video/s10006-04819ee234a7/index.m3u8
延边-2,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8
通化县综合,http://stream5.jlntv.cn/thx/sd/live.m3u8
龙井综合,http://stream8.jlntv.cn/ljtv/sd/live.m3u8
德惠综合,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8
珲春新闻综合,http://stream8.jlntv.cn/hctv/sd/live.m3u8
靖宇综合,http://stream8.jlntv.cn/jytv/sd/live.m3u8
龙井综合,http://stream8.jlntv.cn/ljtv/sd/live.m3u8
通化县综合,http://stream5.jlntv.cn/thx/sd/live.m3u8
汪清综合,http://stream5.jlntv.cn/wq/sd/live.m3u8

黑龙江,#genre#
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8$黑龙移动
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226419/index.m3u8$黑龙移动
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226467/index.m3u8$黑龙移动
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226525/index.m3u8$黑龙移动
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226531/index.m3u8$黑龙移动
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226532/index.m3u8$黑龙移动
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226582/index.m3u8$黑龙移动
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226585/index.m3u8$黑龙移动
黑龙江都市,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8$黑龙移动
黑龙江农业科教,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/index.m3u8$黑龙移动
黑龙江少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/index.m3u8$黑龙移动
黑龙江文体,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/index.m3u8$黑龙移动
黑龙江新闻法治,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/index.m3u8$黑龙移动
黑龙江影视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8$黑龙移动
大庆新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226484/index.m3u8$黑龙移动
大庆教育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226523/index.m3u8
大兴安岭新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226499/index.m3u8
哈尔滨新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226434/index.m3u8$黑龙移动
哈尔滨生活,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226526/index.m3u8
哈尔滨影视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226552/index.m3u8
鹤岗新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226534/index.m3u8$黑龙移动
佳木斯新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226451/index.m3u8$黑龙移动
齐齐哈尔经济法治,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226555/index.m3u8$黑龙移动
齐齐哈尔新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226437/index.m3u8$黑龙移动
双鹤山新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226529/index.m3u8$黑龙移动
鸡西安全生活,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226481/index.m3u8$黑龙移动
鸡西新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226410/index.m3u8$黑龙移动
漠河综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226535/index.m3u8$黑龙移动
牡丹江新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226422/index.m3u8$黑龙移动
伊春新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226416/index.m3u8$黑龙移动

黑龙江卫视,https://idclive.hljtv.com:4430/live/hljws_own.m3u8
黑龙江文体,https://idclive.hljtv.com:4430/live/hljwy_hd.m3u8
黑龙江影视,https://idclive.hljtv.com:4430/live/hljys_hd.m3u8
黑龙江新闻法治,https://idclive.hljtv.com:4430/live/hljxw_hd.m3u8
